date,settle,pre_cur_linear,pre_five_linear,pre_ten_linear,pre_cur_nlinear,pre_five_nl,pre_ten_nlinear
2/22/17,378.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/23/17,372.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/24/17,370.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/27/17,368.25,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
2/28/17,373.75,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
3/1/17,382,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/2/17,379.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
3/3/17,380.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/6/17,378.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/7/17,376,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/8/17,372.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
3/9/17,367,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/10/17,364.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/13/17,361,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/14/17,362.25,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
3/15/17,363.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/16/17,366,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/17/17,367.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/20/17,363.5,121.5477742,122.2248829,121.1671523,5.706137703,5.704429124,5.702852665
3/21/17,361.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/22/17,358.75,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
3/23/17,356.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/24/17,356.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/27/17,355.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/28/17,357.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/29/17,358.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/30/17,357.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/31/17,364.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/3/17,367.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/4/17,370.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/5/17,372.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/6/17,368.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/7/17,367.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/10/17,374.5,121.5477742,122.2248829,121.1671523,5.706137703,5.704429124,5.702852665
4/11/17,373.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/12/17,376,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/13/17,378,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
4/17/17,373.25,87.42977658,88.29360342,87.55140708,5.702901165,5.700278637,5.698265797
4/18/17,368.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/19/17,368.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/20/17,364.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/21/17,363.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/24/17,365.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/25/17,371.75,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
4/26/17,366.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/27/17,369.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/28/17,366.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/1/17,377.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
5/2/17,372.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/3/17,374.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/4/17,366.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/5/17,370.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/8/17,366,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
5/9/17,366.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/10/17,373.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
5/11/17,369.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/12/17,371,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/15/17,367.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/16/17,367.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/17/17,371.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
5/18/17,366,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/19/17,372.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/22/17,375,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
5/23/17,369.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/24/17,371.25,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
5/25/17,369.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/26/17,374.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/30/17,367,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
5/31/17,372,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/1/17,370.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/2/17,380.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/5/17,381.25,-79.20460246,-78.06490688,-76.30466617,5.141055481,5.141420817,5.144051977
6/6/17,385.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/7/17,392.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/8/17,393.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/9/17,395.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/12/17,385,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/13/17,388.5,112.4223298,111.9764137,113.0596826,5.04736874,5.051181219,5.056173861
